"chr","QTL","pos_lo","pos_hi","TRAIT","seqid","source","type","start","end","locusName","GO","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.defline","OsGene"
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",57538775,57542812,"Pavir.2KG431500","GO:0003824,GO:0006470,GO:0004722","AT3G15260","","Protein phosphatase 2C family protein","LOC_Os07g32380","protein phosphatase 2C, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",57547408,57549122,"Pavir.2KG431600","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",57560221,57560518,"Pavir.2KG431605","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",57561186,57566460,"Pavir.2KG431700","GO:0060236,GO:0032147,GO:0005874,GO:0005819","AT1G03780","TPX2","targeting protein for XKLP2","LOC_Os07g32390","targeting protein-related, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",57567234,57576748,"Pavir.2KG431800","GO:0006468,GO:0005524,GO:0004672","AT3G15220","","Protein kinase superfamily protein","LOC_Os07g32400","STE_PAK_Ste20_MST_like.1 - STE kinases include homologs to sterile 7, sterile 11 and sterile 20 from yeast, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",57592908,57593395,"Pavir.2KG431805","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",57593125,57601874,"Pavir.2KG431810","GO:0005515","AT5G46550","","DNA-binding bromodomain-containing protein","LOC_Os07g32420","bromodomain domain containing protein, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",57603534,57618621,"Pavir.2KG431815","GO:0005524,GO:0003676,GO:0004386","AT5G13010","EMB3011","RNA helicase family protein","LOC_Os07g32430","pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",57618988,57621054,"Pavir.2KG431820","","","","","LOC_Os08g09890","expressed protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",57621437,57622518,"Pavir.2KG431825","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",57655174,57658828,"Pavir.2KG432800","","AT3G14750","","","LOC_Os07g32450","protein kinase PKN/PRK1, effector, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",57659056,57664352,"Pavir.2KG433000","GO:0005515","AT4G18060","","SH3 domain-containing protein","LOC_Os07g32460","src homology-3 domain protein 3, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",57666161,57678243,"Pavir.2KG433100","GO:0006468,GO:0005524,GO:0004672,GO:0007094","AT2G20635","","ATP binding;protein kinases;protein serine/threonine kinases","LOC_Os07g32480","mitotic checkpoint serine/threonine-protein kinase BUB1, putative, expressed","BRK1 "
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",57681599,57682302,"Pavir.2KG433200","GO:0008270","","","","LOC_Os09g03150","transposon protein, putative, CACTA, En/Spm sub-class",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",57706306,57711241,"Pavir.2KG433300","GO:0006355,GO:0003677","AT5G60200","TMO6","TARGET OF MONOPTEROS 6","LOC_Os07g32510","dof zinc finger domain containing protein, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",57713879,57715330,"Pavir.2KG433400","","AT5G11590","TINY2","Integrase-type DNA-binding superfamily protein","LOC_Os11g13840","AP2 domain containing protein, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",57717827,57728965,"Pavir.2KG433600","GO:0071805,GO:0016020,GO:0015079","AT5G09400","KUP7","K+ uptake permease 7","LOC_Os07g32530","potassium transporter, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",57753459,57755411,"Pavir.2KG434000","","AT5G66360","","Ribosomal RNA adenine dimethylase family protein","LOC_Os07g32550","dimethyladenosine transferase, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",57757019,57758378,"Pavir.2KG434100","GO:0006508,GO:0004176","AT1G75460","","ATP-dependent protease La (LON) domain protein","LOC_Os07g32560","ATP-dependent protease, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",57774294,57774839,"Pavir.2KG434105","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",57775288,57776330,"Pavir.2KG434300","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",57776956,57779986,"Pavir.2KG434400","GO:0045454,GO:0008152,GO:0003824","AT4G21990","APR3,ATAPR3,PRH-26,PRH26","APS reductase 3","LOC_Os07g32570","OsAPRL1 adenosine 5\'-phosphosulfate reductase-like OsAPRL1, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",57788758,57791620,"Pavir.2KG434500","","AT1G24360","","NAD(P)-binding Rossmann-fold superfamily protein","LOC_Os12g13930","3-oxoacyl-reductase, chloroplast precursor, putative, expressed","KAR "
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",57791904,57796715,"Pavir.2KG434600","GO:0006260,GO:0003887,GO:0003677","AT1G67630","POLA2","DNA polymerase alpha 2","LOC_Os12g13950","POLA2 - Putative DNA polymerase alpha complex subunit, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",57796948,57802741,"Pavir.2KG434700","","AT1G13270","MAP1B,MAP1C","methionine aminopeptidase 1B","LOC_Os07g32590","peptidase, M24 family protein, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",57823855,57824635,"Pavir.2KG434705","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",57825185,57830520,"Pavir.2KG434900","GO:0005975,GO:0004553","AT1G11820","","O-Glycosyl hydrolases family 17 protein","LOC_Os07g32600","glucan endo-1,3-beta-glucosidase precursor, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",57830927,57834732,"Pavir.2KG435000","","AT2G18465","","Chaperone DnaJ-domain superfamily protein","LOC_Os05g01590","heat shock protein DnaJ, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",57862788,57868592,"Pavir.2KG435200","","AT1G11800","","endonuclease/exonuclease/phosphatase family protein","LOC_Os07g32610","expressed protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",57868613,57869056,"Pavir.2KG435205","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",57869582,57870538,"Pavir.2KG435300","","","","","LOC_Os07g10880","expressed protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",57874309,57875904,"Pavir.2KG435400","GO:0048544,GO:0006468,GO:0005524,GO:0004672","AT2G19130","","S-locus lectin protein kinase family protein","LOC_Os01g12430","receptor-like protein kinase, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",57886910,57887913,"Pavir.2KG435500","","AT1G11800","","endonuclease/exonuclease/phosphatase family protein","LOC_Os07g32610","expressed protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",57890763,57896983,"Pavir.2KG435600","GO:0055114,GO:0016491,GO:0005507","AT1G76160","sks5","SKU5 similar 5","LOC_Os07g32660","monocopper oxidase, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",57898063,57904175,"Pavir.2KG435800","GO:0005096","AT5G55060","","","LOC_Os07g32670","expressed protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",57903370,57909488,"Pavir.2KG435900","GO:0016887,GO:0005524,GO:0055085,GO:0042626,GO:0016021,GO:0006810","AT3G13080","ATMRP3,MRP3","multidrug resistance-associated protein 3","LOC_Os01g07870","ABC transporter family protein, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",57912921,57913702,"Pavir.2KG436000","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",57924018,57924515,"Pavir.2KG436005","","","","","LOC_Os01g50360","NAC domain containing protein, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",57929764,57931052,"Pavir.2KG436300","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",57939180,57944842,"Pavir.2KG436500","GO:0046872,GO:0005524","AT1G05120","","Helicase protein with RING/U-box domain","LOC_Os07g32730","DNA repair protein rhp16, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",57945371,57946415,"Pavir.2KG436505","","AT1G05120","","Helicase protein with RING/U-box domain","LOC_Os07g32730","DNA repair protein rhp16, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",57946729,57947031,"Pavir.2KG436510","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",58011080,58014245,"Pavir.2KG436700","","AT1G62050","","Ankyrin repeat family protein","LOC_Os07g32790","ankyrin repeat domain containing protein, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",58020119,58022350,"Pavir.2KG436800","GO:0005737,GO:0000045","AT1G62040","ATG8C","Ubiquitin-like superfamily protein","LOC_Os07g32800","autophagy-related protein, putative, expressed","OsAtg8 "
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",58115988,58118340,"Pavir.2KG437000","GO:0005515","AT3G51120","","DNA binding;zinc ion binding;nucleic acid binding;nucleic acid binding","LOC_Os02g15160","OsFBX40 - F-box domain containing protein, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",58120491,58133084,"Pavir.2KG437100","GO:0008152","AT2G05710","ACO3","aconitase 3","LOC_Os08g09200","aconitate hydratase protein, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",58134111,58137893,"Pavir.2KG437300","","AT1G05670","","Pentatricopeptide repeat (PPR-like) superfamily protein","LOC_Os07g32900","PPR repeat containing protein, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",58139994,58149586,"Pavir.2KG437400","GO:0005515","AT4G04670","","Met-10+ like family protein / kelch repeat-containing protein","LOC_Os07g33100","uncharacterized ACR, COG1590 family protein, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",58150751,58155291,"Pavir.2KG437500","GO:0006468,GO:0005524,GO:0004672","AT3G20410","CPK9","calmodulin-domain protein kinase 9","LOC_Os07g33110","CAMK_CAMK_like.33 - CAMK includes calcium/calmodulin depedent protein kinases, expressed","OsCDPK2|OsCPK2 "
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",58160706,58166158,"Pavir.2KG437600","GO:0003676","AT1G07350","","RNA-binding (RRM/RBD/RNP motifs) family protein","ChrUn","expressed protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",58180013,58183601,"Pavir.2KG437800","","AT5G57700","","BNR/Asp-box repeat family protein","LOC_Os07g33220","BNR/Asp-box repeat family protein, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",57934474,57935713,"Pavir.2KG439000","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",57948371,57951244,"Pavir.2KG439300","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",57955850,57963293,"Pavir.2KG439400","GO:0005515","AT5G55040","","DNA-binding bromodomain-containing protein","LOC_Os09g37760","bromodomain domain containing protein, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",57981847,57983351,"Pavir.2KG439405","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",57983357,57984396,"Pavir.2KG439410","GO:0008270","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",57984686,57989601,"Pavir.2KG439500","","AT2G01730","ATCPSF73-II,CPSF73-II,EDA26","cleavage and polyadenylation specificity factor 73 kDa subunit-II","LOC_Os09g23380","metallo-beta-lactamase, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",57989623,57990197,"Pavir.2KG439505","","AT2G01730","ATCPSF73-II,CPSF73-II,EDA26","cleavage and polyadenylation specificity factor 73 kDa subunit-II","LOC_Os09g23380","metallo-beta-lactamase, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",57991866,57996469,"Pavir.2KG439600","","AT3G53320","","","LOC_Os05g03060","expressed protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",57996934,58004773,"Pavir.2KG439700","GO:0009094,GO:0004664","AT1G11790","ADT1","arogenate dehydratase 1","LOC_Os03g17730","P-protein, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",58188545,58191017,"Pavir.2KG440700","","AT3G20390","","endoribonuclease L-PSP family protein","LOC_Os07g33240","endoribonuclease, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",58193323,58194339,"Pavir.2KG440800","GO:0043190,GO:0006810","AT1G19800","TGD1","trigalactosyldiacylglycerol 1","LOC_Os04g46700","ABC family transporter: toluene tolerance, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",58196562,58198595,"Pavir.2KG440900","","AT5G57700","","BNR/Asp-box repeat family protein","LOC_Os07g33220","BNR/Asp-box repeat family protein, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",58199154,58199874,"Pavir.2KG440905","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",58201132,58204162,"Pavir.2KG441000","","AT5G57700","","BNR/Asp-box repeat family protein","LOC_Os07g33220","BNR/Asp-box repeat family protein, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",58226714,58227830,"Pavir.2KG441005","","AT1G11700","","Protein of unknown function, DUF584","LOC_Os07g33270","DUF584 domain containing protein, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",58238758,58239629,"Pavir.2KG441200","","","","","LOC_Os07g33280","expressed protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",58289462,58297676,"Pavir.2KG441300","GO:0055085,GO:0016020,GO:0015297,GO:0015238,GO:0006855","AT3G21690","","MATE efflux family protein","LOC_Os07g33310","MATE efflux family protein, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",58304356,58306079,"Pavir.2KG441305","","","","","LOC_Os05g50530","hAT dimerisation domain containing protein, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",58307547,58308330,"Pavir.2KG441310","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",58309404,58309730,"Pavir.2KG441500","","AT4G04745","","","LOC_Os07g33320","expressed protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",58310298,58311381,"Pavir.2KG441600","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",58312569,58317105,"Pavir.2KG441700","GO:0003676","AT1G11650","ATRBP45B,RBP45B","RNA-binding (RRM/RBD/RNP motifs) family protein","LOC_Os07g33330","RNA recognition motif containing protein, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",58317430,58324427,"Pavir.2KG441705","GO:0005524,GO:0003676","AT5G54910","","DEA(D/H)-box RNA helicase family protein","LOC_Os07g33340","DEAD-box ATP-dependent RNA helicase, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",58319243,58320019,"Pavir.2KG441710","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",58340669,58341650,"Pavir.2KG441715","","AT4G21870","","HSP20-like chaperones superfamily protein","LOC_Os07g33350","hsp20/alpha crystallin family protein, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",58344206,58344804,"Pavir.2KG441720","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",58344666,58354341,"Pavir.2KG441725","","AT3G16730","","","LOC_Os07g33360","expressed protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",58375329,58377094,"Pavir.2KG441730","GO:0005524","AT2G18190","","P-loop containing nucleoside triphosphate hydrolases superfamily protein","LOC_Os03g38800","AAA family ATPase, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",58377553,58381005,"Pavir.2KG441735","GO:0005524","AT3G50940","","P-loop containing nucleoside triphosphate hydrolases superfamily protein","LOC_Os07g33390","BCS1 protein, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",56708341,56713832,"Pavir.2KG441800","","AT5G51220","","ubiquinol-cytochrome C chaperone family protein","LOC_Os07g30790","ubiquinol-cytochrome C chaperone family protein, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",56713965,56717378,"Pavir.2KG441900","GO:0006457","AT3G60370","","FKBP-like peptidyl-prolyl cis-trans isomerase family protein","LOC_Os07g30800","immunophilin, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",56720525,56725898,"Pavir.2KG442000","GO:0055085,GO:0016020,GO:0006810,GO:0005215","AT4G38050","","Xanthine/uracil permease family protein","LOC_Os07g30810","nucleobase-ascorbate transporter, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",56725532,56729143,"Pavir.2KG442005","GO:0008270","AT1G67325","","Ran BP2/NZF zinc finger-like superfamily protein","LOC_Os07g30820","zinc finger family protein, putative, expressed",NA
