CHR,region_start,region_end,width,region_strand,Annotation,QUERYID,TXID,Gene ID,log10BF_All,POS,marker.ID,CHRN,NumSigCond_All,gene_start,gene_end,gene_width,gene_strand,pacId,transcriptName,peptideName,Pfam,Panther Categories,KOG,ec,KO,GO,Arabidopsis thaliana homolog,A. thaliana gene name,A. thaliana gene annotation,Rice homolog,Rice gene name,Rice gene annotation,d2_start,d2_end,distance from gene
Chr01K,3598078,3618078,20001,+,spliceSite,8,4225,Pavir.1KG044600,2.0660789685551975,3608078,Chr01K_3608078,1,9,3600967,3609324,8358,-,41619205,Pavir.1KG044600.10,Pavir.1KG044600.10.p,"PF02309,PF02362,PF06507","PTHR31384,PTHR31384:SF9",NA,NA,NA,"GO:0006355,GO:0005634,GO:0003677,GO:0009725",AT1G30330.2,ARF6,auxin response factor 6,LOC_Os02g04810.1,NA,"auxin response factor 5, putative, expressed",7111,-1246,1246
Chr01K,3598078,3618078,20001,+,spliceSite,8,4226,Pavir.1KG044600,2.0660789685551975,3608078,Chr01K_3608078,1,9,3600967,3609324,8358,-,41619205,Pavir.1KG044600.10,Pavir.1KG044600.10.p,"PF02309,PF02362,PF06507","PTHR31384,PTHR31384:SF9",NA,NA,NA,"GO:0006355,GO:0005634,GO:0003677,GO:0009725",AT1G30330.2,ARF6,auxin response factor 6,LOC_Os02g04810.1,NA,"auxin response factor 5, putative, expressed",7111,-1246,1246
Chr01K,3779531,3799531,20001,+,spliceSite,9,355,Pavir.1KG046300,2.126452015915377,3789531,Chr01K_3789531,1,7,3778704,3782155,3452,+,41624215,Pavir.1KG046300.1,Pavir.1KG046300.1.p,PF06203,"PTHR31874,PTHR31874:SF3",NA,NA,NA,GO:0005515,AT5G57180.1,CIA2,chloroplast import apparatus 2,LOC_Os02g05470.2,NA,"CCT motif family protein, expressed",10827,7376,7376
Chr01K,3779531,3799531,20001,+,spliceSite,9,356,Pavir.1KG046300,2.126452015915377,3789531,Chr01K_3789531,1,7,3778704,3782155,3452,+,41624215,Pavir.1KG046300.1,Pavir.1KG046300.1.p,PF06203,"PTHR31874,PTHR31874:SF3",NA,NA,NA,GO:0005515,AT5G57180.1,CIA2,chloroplast import apparatus 2,LOC_Os02g05470.2,NA,"CCT motif family protein, expressed",10827,7376,7376
Chr01K,3779531,3799531,20001,+,spliceSite,9,357,Pavir.1KG046300,2.126452015915377,3789531,Chr01K_3789531,1,7,3778704,3782155,3452,+,41624215,Pavir.1KG046300.1,Pavir.1KG046300.1.p,PF06203,"PTHR31874,PTHR31874:SF3",NA,NA,NA,GO:0005515,AT5G57180.1,CIA2,chloroplast import apparatus 2,LOC_Os02g05470.2,NA,"CCT motif family protein, expressed",10827,7376,7376
Chr01K,3779531,3799531,20001,+,spliceSite,9,358,Pavir.1KG046700,2.126452015915377,3789531,Chr01K_3789531,1,7,3791071,3801258,10188,+,41618393,Pavir.1KG046700.1,Pavir.1KG046700.1.p,NA,"PTHR11915,PTHR11915:SF65",KOG4674,NA,NA,NA,AT4G31570.1,NA,NA,LOC_Os02g05490.1,NA,expressed protein,-1540,-11727,1540
Chr01K,3779531,3799531,20001,+,spliceSite,9,4235,Pavir.1KG046500,2.126452015915377,3789531,Chr01K_3789531,1,7,3783588,3787322,3735,-,41624804,Pavir.1KG046500.1,Pavir.1KG046500.1.p,PF06293,"PTHR24055,PTHR24055:SF216",NA,2.7.11.24,K04371,"GO:0016773,GO:0016020,GO:0005524",AT1G10210.1,"ATMPK1,MPK1",mitogen-activated protein kinase 1,LOC_Os02g05480.1,NA,"CGMC_MAPKCMGC_2_SLT2y_ERK.1 - CGMC includes CDA, MAPK, GSK3, and CLKC kinases, expressed",5943,2209,2209
Chr01K,4564199,4584199,20001,+,spliceSite,10,4307,Pavir.1KG058054,2.2903909058131777,4574199,Chr01K_4574199,1,9,4571834,4572676,843,-,41624391,Pavir.1KG058054.1,Pavir.1KG058054.1.p,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2365,1523,1523
Chr01K,6129699,6149699,20001,+,spliceSite,11,584,Pavir.1KG081900,2.697611236726891,6139699,Chr01K_6139699,1,9,6128135,6131912,3778,+,41623623,Pavir.1KG081900.2,Pavir.1KG081900.2.p,PF01966,"PTHR11845,PTHR11845:SF15",KOG3197,NA,K07023,NA,AT1G26160.1,NA,Metal-dependent phosphohydrolase,LOC_Os02g08260.1,NA,"HD domain containing protein 2, putative, expressed",11564,7787,7787
Chr01K,6129699,6149699,20001,+,spliceSite,11,585,Pavir.1KG081900,2.697611236726891,6139699,Chr01K_6139699,1,9,6128135,6131912,3778,+,41623623,Pavir.1KG081900.2,Pavir.1KG081900.2.p,PF01966,"PTHR11845,PTHR11845:SF15",KOG3197,NA,K07023,NA,AT1G26160.1,NA,Metal-dependent phosphohydrolase,LOC_Os02g08260.1,NA,"HD domain containing protein 2, putative, expressed",11564,7787,7787
Chr01K,6129699,6149699,20001,+,spliceSite,11,586,Pavir.1KG081900,2.697611236726891,6139699,Chr01K_6139699,1,9,6128135,6131912,3778,+,41623623,Pavir.1KG081900.2,Pavir.1KG081900.2.p,PF01966,"PTHR11845,PTHR11845:SF15",KOG3197,NA,K07023,NA,AT1G26160.1,NA,Metal-dependent phosphohydrolase,LOC_Os02g08260.1,NA,"HD domain containing protein 2, putative, expressed",11564,7787,7787
Chr01K,6129699,6149699,20001,+,spliceSite,11,587,Pavir.1KG082000,2.697611236726891,6139699,Chr01K_6139699,1,9,6140710,6142636,1927,+,41618466,Pavir.1KG082000.1,Pavir.1KG082000.1.p,PF00201,"PTHR11926,PTHR11926:SF355",KOG1192,2.4.1.203,NA,"GO:0016758,GO:0008152",AT2G36780.1,NA,UDP-Glycosyltransferase superfamily protein,LOC_Os02g11700.1,NA,"cytokinin-O-glucosyltransferase 3, putative, expressed",-1011,-2937,1011
Chr01K,6662655,6682655,20001,+,spliceSite,12,4470,Pavir.1KG090000,2.0407885303019353,6672655,Chr01K_6672655,1,9,6666606,6670135,3530,-,41620251,Pavir.1KG090000.1,Pavir.1KG090000.1.p,PF07714,"PTHR27001,PTHR27001:SF37",KOG1187,2.7.11.1,NA,"GO:0006468,GO:0004672",AT2G25220.1,NA,Protein kinase superfamily protein,LOC_Os02g08530.1,NA,"protein kinase family protein, putative, expressed",6049,2520,2520
Chr01K,6662655,6682655,20001,+,spliceSite,12,4471,Pavir.1KG090000,2.0407885303019353,6672655,Chr01K_6672655,1,9,6666606,6670135,3530,-,41620251,Pavir.1KG090000.1,Pavir.1KG090000.1.p,PF07714,"PTHR27001,PTHR27001:SF37",KOG1187,2.7.11.1,NA,"GO:0006468,GO:0004672",AT2G25220.1,NA,Protein kinase superfamily protein,LOC_Os02g08530.1,NA,"protein kinase family protein, putative, expressed",6049,2520,2520
Chr01K,7290893,7310893,20001,+,spliceSite,13,4505,Pavir.1KG094400,2.0316843254725288,7300893,Chr01K_7300893,1,9,7289983,7291839,1857,-,41619028,Pavir.1KG094400.1,Pavir.1KG094400.1.p,PF01165,PTHR21109,NA,NA,NA,"GO:0006412,GO:0005840,GO:0003735",AT3G27160.1,GHS1,Ribosomal protein S21 family protein,LOC_Os02g09590.1,NA,"ribosome, putative, expressed",10910,9054,9054
Chr01K,7290893,7310893,20001,+,spliceSite,13,4506,Pavir.1KG094900,2.0316843254725288,7300893,Chr01K_7300893,1,9,7299423,7301033,1611,-,41621159,Pavir.1KG094900.2,Pavir.1KG094900.2.p,PF10280,"PTHR22890,PTHR22890:SF2",NA,NA,K15131,"GO:0016592,GO:0006357,GO:0001104",AT3G01435.1,NA,Expressed protein,LOC_Os02g09600.1,NA,expressed protein,1470,-140,140
Chr01K,7290893,7310893,20001,+,spliceSite,13,4507,Pavir.1KG095000,2.0316843254725288,7300893,Chr01K_7300893,1,9,7302092,7303822,1731,-,41621938,Pavir.1KG095000.1,Pavir.1KG095000.1.p,NA,"PTHR32133,PTHR32133:SF92",NA,NA,NA,NA,NA,NA,NA,LOC_Os03g46510.1,NA,"OsFBX103 - F-box domain containing protein, expressed",-1199,-2929,1199
Chr01K,7290893,7310893,20001,+,spliceSite,13,676,Pavir.1KG094600,2.0316843254725288,7300893,Chr01K_7300893,1,9,7296273,7297119,847,+,41621715,Pavir.1KG094600.1,Pavir.1KG094600.1.p,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4620,3774,3774
Chr01K,7290893,7310893,20001,+,spliceSite,13,677,Pavir.1KG095100,2.0316843254725288,7300893,Chr01K_7300893,1,9,7306276,7307899,1624,+,41622212,Pavir.1KG095100.1,Pavir.1KG095100.1.p,PF00657,"PTHR22835,PTHR22835:SF276",NA,3.1.1.3,NA,GO:0016788,AT2G04570.1,NA,GDSL-like Lipase/Acylhydrolase superfamily protein,LOC_Os02g09610.1,NA,"GDSL-like lipase/acylhydrolase, putative, expressed",-5383,-7006,5383
Chr01K,7290893,7310893,20001,+,spliceSite,13,678,Pavir.1KG095477,2.0316843254725288,7300893,Chr01K_7300893,1,9,7310378,7312439,2062,+,41618233,Pavir.1KG095477.1,Pavir.1KG095477.1.p,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9485,-11546,9485
Chr01K,7451716,7471716,20001,+,spliceSite,14,4516,Pavir.1KG096900,2.2286667406754717,7461716,Chr01K_7461716,1,6,7456132,7461837,5706,-,41617450,Pavir.1KG096900.1,Pavir.1KG096900.1.p,"PF00005,PF00664","PTHR24221,PTHR24221:SF141",NA,3.6.3.44,K05658,"GO:0016887,GO:0005524,GO:0055085,GO:0042626,GO:0016021,GO:0006810",AT3G28345.1,NA,ABC transporter family protein,LOC_Os02g09720.1,NA,"multidrug resistance protein, putative, expressed",5584,-121,121
Chr01K,7451716,7471716,20001,+,spliceSite,14,4517,Pavir.1KG096900,2.2286667406754717,7461716,Chr01K_7461716,1,6,7456132,7461837,5706,-,41617450,Pavir.1KG096900.1,Pavir.1KG096900.1.p,"PF00005,PF00664","PTHR24221,PTHR24221:SF141",NA,3.6.3.44,K05658,"GO:0016887,GO:0005524,GO:0055085,GO:0042626,GO:0016021,GO:0006810",AT3G28345.1,NA,ABC transporter family protein,LOC_Os02g09720.1,NA,"multidrug resistance protein, putative, expressed",5584,-121,121
Chr01K,7451716,7471716,20001,+,spliceSite,14,4518,Pavir.1KG097277,2.2286667406754717,7461716,Chr01K_7461716,1,6,7464678,7474649,9972,-,41620371,Pavir.1KG097277.1,Pavir.1KG097277.1.p,"PF00005,PF00664","PTHR24221,PTHR24221:SF141",NA,3.6.3.44,K05658,"GO:0016887,GO:0005524,GO:0055085,GO:0042626,GO:0016021,GO:0006810",AT3G28345.1,NA,ABC transporter family protein,LOC_Os02g09720.1,NA,"multidrug resistance protein, putative, expressed",-2962,-12933,2962
Chr01K,7451716,7471716,20001,+,spliceSite,14,4519,Pavir.1KG097277,2.2286667406754717,7461716,Chr01K_7461716,1,6,7464678,7474649,9972,-,41620371,Pavir.1KG097277.1,Pavir.1KG097277.1.p,"PF00005,PF00664","PTHR24221,PTHR24221:SF141",NA,3.6.3.44,K05658,"GO:0016887,GO:0005524,GO:0055085,GO:0042626,GO:0016021,GO:0006810",AT3G28345.1,NA,ABC transporter family protein,LOC_Os02g09720.1,NA,"multidrug resistance protein, putative, expressed",-2962,-12933,2962
Chr01K,7451716,7471716,20001,+,spliceSite,14,4520,Pavir.1KG097277,2.2286667406754717,7461716,Chr01K_7461716,1,6,7464678,7474649,9972,-,41620371,Pavir.1KG097277.1,Pavir.1KG097277.1.p,"PF00005,PF00664","PTHR24221,PTHR24221:SF141",NA,3.6.3.44,K05658,"GO:0016887,GO:0005524,GO:0055085,GO:0042626,GO:0016021,GO:0006810",AT3G28345.1,NA,ABC transporter family protein,LOC_Os02g09720.1,NA,"multidrug resistance protein, putative, expressed",-2962,-12933,2962
Chr01K,7451716,7471716,20001,+,spliceSite,14,4521,Pavir.1KG097277,2.2286667406754717,7461716,Chr01K_7461716,1,6,7464678,7474649,9972,-,41620371,Pavir.1KG097277.1,Pavir.1KG097277.1.p,"PF00005,PF00664","PTHR24221,PTHR24221:SF141",NA,3.6.3.44,K05658,"GO:0016887,GO:0005524,GO:0055085,GO:0042626,GO:0016021,GO:0006810",AT3G28345.1,NA,ABC transporter family protein,LOC_Os02g09720.1,NA,"multidrug resistance protein, putative, expressed",-2962,-12933,2962
Chr01K,7550363,7570363,20001,+,spliceSite,15,4530,Pavir.1KG098200,2.765045937401196,7560363,Chr01K_7560363,1,9,7549911,7550891,981,-,41618499,Pavir.1KG098200.1,Pavir.1KG098200.1.p,PF00170,"PTHR22952,PTHR22952:SF138",NA,NA,NA,"GO:0043565,GO:0006355,GO:0003700",AT3G30530.1,"ATBZIP42,bZIP42",basic leucine-zipper 42,LOC_Os02g09830.1,NA,"bZIP transcription factor domain containing protein, expressed",10452,9472,9472
Chr01K,7550363,7570363,20001,+,spliceSite,15,4531,Pavir.1KG098300,2.765045937401196,7560363,Chr01K_7560363,1,9,7553228,7559192,5965,-,41620284,Pavir.1KG098300.4,Pavir.1KG098300.4.p,PF13499,"PTHR14095,PTHR14095:SF7",NA,NA,K11583,NA,AT5G28850.2,NA,Calcium-binding EF-hand family protein,LOC_Os02g09840.1,NA,"serine/threonine-protein phosphatase 2A regulatory subunit B subunitbeta, putative, expressed",7135,1171,1171
Chr01K,7550363,7570363,20001,+,spliceSite,15,4532,Pavir.1KG098300,2.765045937401196,7560363,Chr01K_7560363,1,9,7553228,7559192,5965,-,41620284,Pavir.1KG098300.4,Pavir.1KG098300.4.p,PF13499,"PTHR14095,PTHR14095:SF7",NA,NA,K11583,NA,AT5G28850.2,NA,Calcium-binding EF-hand family protein,LOC_Os02g09840.1,NA,"serine/threonine-protein phosphatase 2A regulatory subunit B subunitbeta, putative, expressed",7135,1171,1171
Chr01K,7550363,7570363,20001,+,spliceSite,15,4533,Pavir.1KG098300,2.765045937401196,7560363,Chr01K_7560363,1,9,7553228,7559192,5965,-,41620284,Pavir.1KG098300.4,Pavir.1KG098300.4.p,PF13499,"PTHR14095,PTHR14095:SF7",NA,NA,K11583,NA,AT5G28850.2,NA,Calcium-binding EF-hand family protein,LOC_Os02g09840.1,NA,"serine/threonine-protein phosphatase 2A regulatory subunit B subunitbeta, putative, expressed",7135,1171,1171
Chr01K,7550363,7570363,20001,+,spliceSite,15,4534,Pavir.1KG098400,2.765045937401196,7560363,Chr01K_7560363,1,9,7564425,7565275,851,-,41622043,Pavir.1KG098400.1,Pavir.1KG098400.1.p,NA,"PTHR33228,PTHR33228:SF6",NA,NA,NA,NA,AT2G24762.1,"AtGDU4,GDU4",glutamine dumper 4,LOC_Os02g09850.1,NA,expressed protein,-4062,-4912,4062
Chr01K,7550363,7570363,20001,+,spliceSite,15,4535,Pavir.1KG098777,2.765045937401196,7560363,Chr01K_7560363,1,9,7566381,7570110,3730,-,41620950,Pavir.1KG098777.1,Pavir.1KG098777.1.p,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6018,-9747,6018
Chr01K,7550363,7570363,20001,+,spliceSite,15,4536,Pavir.1KG098777,2.765045937401196,7560363,Chr01K_7560363,1,9,7566381,7570110,3730,-,41620950,Pavir.1KG098777.1,Pavir.1KG098777.1.p,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6018,-9747,6018
Chr01K,7550363,7570363,20001,+,spliceSite,15,4537,Pavir.1KG098777,2.765045937401196,7560363,Chr01K_7560363,1,9,7566381,7570110,3730,-,41620950,Pavir.1KG098777.1,Pavir.1KG098777.1.p,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6018,-9747,6018
Chr01K,8200105,8220105,20001,+,spliceSite,16,4587,Pavir.1KG102300,2.622412017042661,8210105,Chr01K_8210105,1,9,8195361,8202715,7355,-,41620968,Pavir.1KG102300.1,Pavir.1KG102300.1.p,"PF07244,PF01103","PTHR12815,PTHR12815:SF7",NA,NA,K07277,GO:0019867,AT5G19620.1,"ATOEP80,EMB213,OEP80,TOC75",outer envelope protein of 80 kDa,LOC_Os02g10260.1,NA,"outer membrane protein, OMP85 family protein, expressed",14744,7390,7390
Chr01K,8200105,8220105,20001,+,spliceSite,16,743,Pavir.1KG102677,2.622412017042661,8210105,Chr01K_8210105,1,9,8204799,8207544,2746,+,41624171,Pavir.1KG102677.1,Pavir.1KG102677.1.p,NA,NA,NA,NA,NA,NA,NA,NA,NA,LOC_Os08g36820.1,NA,expressed protein,5306,2561,2561
Chr01K,8200105,8220105,20001,+,spliceSite,16,745,Pavir.1KG102777,2.622412017042661,8210105,Chr01K_8210105,1,9,8211904,8226828,14925,+,41624573,Pavir.1KG102777.1,Pavir.1KG102777.1.p,"PF12710,PF00403,PF00122","PTHR24093,PTHR24093:SF315",NA,"3.6.3.4,3.6.3.54",K17686,"GO:0046872,GO:0030001,GO:0000166",AT1G63440.1,HMA5,heavy metal atpase 5,LOC_Os02g10290.1,NA,"copper-transporting ATPase, putative, expressed",-1799,-16723,1799
Chr01K,8340381,8360381,20001,+,spliceSite,17,4594,Pavir.1KG103400,2.417899085262397,8350381,Chr01K_8350381,1,9,8341017,8344588,3572,-,41619723,Pavir.1KG103400.1,Pavir.1KG103400.1.p,"PF09298,PF01557","PTHR11820,PTHR11820:SF1",NA,3.7.1.2,K01555,"GO:0009072,GO:0004334,GO:0008152,GO:0003824",AT1G12050.1,NA,"fumarylacetoacetase, putative",LOC_Os02g10310.1,NA,"fumarylacetoacetase, putative, expressed",9364,5793,5793
Chr01K,8340381,8360381,20001,+,spliceSite,17,4595,Pavir.1KG103500,2.417899085262397,8350381,Chr01K_8350381,1,9,8345194,8349381,4188,-,41623559,Pavir.1KG103500.1,Pavir.1KG103500.1.p,"PF02801,PF00109","PTHR11712,PTHR11712:SF275",NA,2.3.1.41,K09458,NA,AT2G04540.1,NA,Beta-ketoacyl synthase,LOC_Os02g10320.1,NA,"3-oxoacyl-synthase, putative, expressed",5187,1000,1000
Chr01K,8340381,8360381,20001,+,spliceSite,17,4596,Pavir.1KG103877,2.417899085262397,8350381,Chr01K_8350381,1,9,8350003,8355247,5245,-,41621197,Pavir.1KG103877.1,Pavir.1KG103877.1.p,PF03514,"PTHR31636,PTHR31636:SF49",NA,NA,NA,NA,AT1G55580.1,"LAS,SCL18",GRAS family transcription factor,LOC_Os02g10360.1,NA,"MONOCULM 1, putative, expressed",378,-4866,378
Chr01K,8340381,8360381,20001,+,spliceSite,17,4597,Pavir.1KG103877,2.417899085262397,8350381,Chr01K_8350381,1,9,8350003,8355247,5245,-,41621197,Pavir.1KG103877.1,Pavir.1KG103877.1.p,PF03514,"PTHR31636,PTHR31636:SF49",NA,NA,NA,NA,AT1G55580.1,"LAS,SCL18",GRAS family transcription factor,LOC_Os02g10360.1,NA,"MONOCULM 1, putative, expressed",378,-4866,378
Chr01K,8340381,8360381,20001,+,spliceSite,17,4598,Pavir.1KG104254,2.417899085262397,8350381,Chr01K_8350381,1,9,8356394,8358701,2308,-,41622586,Pavir.1KG104254.1,Pavir.1KG104254.1.p,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6013,-8320,6013
Chr01K,8353876,8373876,20001,+,spliceSite,18,4596,Pavir.1KG103877,2.0341481207616168,8363876,Chr01K_8363876,1,9,8350003,8355247,5245,-,41621197,Pavir.1KG103877.1,Pavir.1KG103877.1.p,PF03514,"PTHR31636,PTHR31636:SF49",NA,NA,NA,NA,AT1G55580.1,"LAS,SCL18",GRAS family transcription factor,LOC_Os02g10360.1,NA,"MONOCULM 1, putative, expressed",13873,8629,8629
Chr01K,8353876,8373876,20001,+,spliceSite,18,4597,Pavir.1KG103877,2.0341481207616168,8363876,Chr01K_8363876,1,9,8350003,8355247,5245,-,41621197,Pavir.1KG103877.1,Pavir.1KG103877.1.p,PF03514,"PTHR31636,PTHR31636:SF49",NA,NA,NA,NA,AT1G55580.1,"LAS,SCL18",GRAS family transcription factor,LOC_Os02g10360.1,NA,"MONOCULM 1, putative, expressed",13873,8629,8629
Chr01K,8353876,8373876,20001,+,spliceSite,18,4598,Pavir.1KG104254,2.0341481207616168,8363876,Chr01K_8363876,1,9,8356394,8358701,2308,-,41622586,Pavir.1KG104254.1,Pavir.1KG104254.1.p,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7482,5175,5175
Chr01K,8353876,8373876,20001,+,spliceSite,18,4599,Pavir.1KG103800,2.0341481207616168,8363876,Chr01K_8363876,1,9,8363982,8364505,524,-,41619759,Pavir.1KG103800.1,Pavir.1KG103800.1.p,NA,NA,NA,NA,NA,NA,AT3G15395.2,NA,NA,LOC_Os02g10370.1,NA,"hrpN-interacting protein from Malus, putative, expressed",-106,-629,106
Chr01K,8353876,8373876,20001,+,spliceSite,18,4600,Pavir.1KG103900,2.0341481207616168,8363876,Chr01K_8363876,1,9,8364709,8367798,3090,-,41618591,Pavir.1KG103900.2,Pavir.1KG103900.2.p,"PF13540,PF00415","PTHR22870,PTHR22870:SF142",NA,NA,NA,NA,AT5G48330.2,NA,Regulator of chromosome condensation (RCC1) family protein,LOC_Os02g10380.1,NA,"Regulator of chromosome condensation domain containing protein, expressed",-833,-3922,833
Chr01K,8353876,8373876,20001,+,spliceSite,18,4601,Pavir.1KG103900,2.0341481207616168,8363876,Chr01K_8363876,1,9,8364709,8367798,3090,-,41618591,Pavir.1KG103900.2,Pavir.1KG103900.2.p,"PF13540,PF00415","PTHR22870,PTHR22870:SF142",NA,NA,NA,NA,AT5G48330.2,NA,Regulator of chromosome condensation (RCC1) family protein,LOC_Os02g10380.1,NA,"Regulator of chromosome condensation domain containing protein, expressed",-833,-3922,833
Chr01K,8353876,8373876,20001,+,spliceSite,18,4602,Pavir.1KG104000,2.0341481207616168,8363876,Chr01K_8363876,1,9,8368280,8373438,5159,-,41624755,Pavir.1KG104000.1,Pavir.1KG104000.1.p,NA,PTHR21528,KOG2818,2.5.1.87,K11778,NA,AT1G11755.1,LEW1,Undecaprenyl pyrophosphate synthetase family protein,LOC_Os02g10400.1,NA,expressed protein,-4404,-9562,4404
Chr01K,8353876,8373876,20001,+,spliceSite,18,4603,Pavir.1KG104000,2.0341481207616168,8363876,Chr01K_8363876,1,9,8368280,8373438,5159,-,41624755,Pavir.1KG104000.1,Pavir.1KG104000.1.p,NA,PTHR21528,KOG2818,2.5.1.87,K11778,NA,AT1G11755.1,LEW1,Undecaprenyl pyrophosphate synthetase family protein,LOC_Os02g10400.1,NA,expressed protein,-4404,-9562,4404
Chr01K,8353876,8373876,20001,+,spliceSite,18,4604,Pavir.1KG104000,2.0341481207616168,8363876,Chr01K_8363876,1,9,8368280,8373438,5159,-,41624755,Pavir.1KG104000.1,Pavir.1KG104000.1.p,NA,PTHR21528,KOG2818,2.5.1.87,K11778,NA,AT1G11755.1,LEW1,Undecaprenyl pyrophosphate synthetase family protein,LOC_Os02g10400.1,NA,expressed protein,-4404,-9562,4404
Chr01K,8353876,8373876,20001,+,spliceSite,18,4605,Pavir.1KG104000,2.0341481207616168,8363876,Chr01K_8363876,1,9,8368280,8373438,5159,-,41624755,Pavir.1KG104000.1,Pavir.1KG104000.1.p,NA,PTHR21528,KOG2818,2.5.1.87,K11778,NA,AT1G11755.1,LEW1,Undecaprenyl pyrophosphate synthetase family protein,LOC_Os02g10400.1,NA,expressed protein,-4404,-9562,4404
Chr01K,8353876,8373876,20001,+,spliceSite,18,4606,Pavir.1KG104000,2.0341481207616168,8363876,Chr01K_8363876,1,9,8368280,8373438,5159,-,41624755,Pavir.1KG104000.1,Pavir.1KG104000.1.p,NA,PTHR21528,KOG2818,2.5.1.87,K11778,NA,AT1G11755.1,LEW1,Undecaprenyl pyrophosphate synthetase family protein,LOC_Os02g10400.1,NA,expressed protein,-4404,-9562,4404
Chr01K,8353876,8373876,20001,+,spliceSite,18,4607,Pavir.1KG104000,2.0341481207616168,8363876,Chr01K_8363876,1,9,8368280,8373438,5159,-,41624755,Pavir.1KG104000.1,Pavir.1KG104000.1.p,NA,PTHR21528,KOG2818,2.5.1.87,K11778,NA,AT1G11755.1,LEW1,Undecaprenyl pyrophosphate synthetase family protein,LOC_Os02g10400.1,NA,expressed protein,-4404,-9562,4404
Chr01K,8353876,8373876,20001,+,spliceSite,18,4608,Pavir.1KG104000,2.0341481207616168,8363876,Chr01K_8363876,1,9,8368280,8373438,5159,-,41624755,Pavir.1KG104000.1,Pavir.1KG104000.1.p,NA,PTHR21528,KOG2818,2.5.1.87,K11778,NA,AT1G11755.1,LEW1,Undecaprenyl pyrophosphate synthetase family protein,LOC_Os02g10400.1,NA,expressed protein,-4404,-9562,4404
Chr01K,8353876,8373876,20001,+,spliceSite,18,4609,Pavir.1KG104000,2.0341481207616168,8363876,Chr01K_8363876,1,9,8368280,8373438,5159,-,41624755,Pavir.1KG104000.1,Pavir.1KG104000.1.p,NA,PTHR21528,KOG2818,2.5.1.87,K11778,NA,AT1G11755.1,LEW1,Undecaprenyl pyrophosphate synthetase family protein,LOC_Os02g10400.1,NA,expressed protein,-4404,-9562,4404
Chr01K,8353876,8373876,20001,+,spliceSite,18,4610,Pavir.1KG104000,2.0341481207616168,8363876,Chr01K_8363876,1,9,8368280,8373438,5159,-,41624755,Pavir.1KG104000.1,Pavir.1KG104000.1.p,NA,PTHR21528,KOG2818,2.5.1.87,K11778,NA,AT1G11755.1,LEW1,Undecaprenyl pyrophosphate synthetase family protein,LOC_Os02g10400.1,NA,expressed protein,-4404,-9562,4404
Chr01K,8353876,8373876,20001,+,spliceSite,18,4611,Pavir.1KG104000,2.0341481207616168,8363876,Chr01K_8363876,1,9,8368280,8373438,5159,-,41624755,Pavir.1KG104000.1,Pavir.1KG104000.1.p,NA,PTHR21528,KOG2818,2.5.1.87,K11778,NA,AT1G11755.1,LEW1,Undecaprenyl pyrophosphate synthetase family protein,LOC_Os02g10400.1,NA,expressed protein,-4404,-9562,4404
Chr01K,8353876,8373876,20001,+,spliceSite,18,4612,Pavir.1KG104000,2.0341481207616168,8363876,Chr01K_8363876,1,9,8368280,8373438,5159,-,41624755,Pavir.1KG104000.1,Pavir.1KG104000.1.p,NA,PTHR21528,KOG2818,2.5.1.87,K11778,NA,AT1G11755.1,LEW1,Undecaprenyl pyrophosphate synthetase family protein,LOC_Os02g10400.1,NA,expressed protein,-4404,-9562,4404
Chr01K,8353876,8373876,20001,+,spliceSite,18,4613,Pavir.1KG104000,2.0341481207616168,8363876,Chr01K_8363876,1,9,8368280,8373438,5159,-,41624755,Pavir.1KG104000.1,Pavir.1KG104000.1.p,NA,PTHR21528,KOG2818,2.5.1.87,K11778,NA,AT1G11755.1,LEW1,Undecaprenyl pyrophosphate synthetase family protein,LOC_Os02g10400.1,NA,expressed protein,-4404,-9562,4404
Chr01K,8353876,8373876,20001,+,spliceSite,18,4614,Pavir.1KG104000,2.0341481207616168,8363876,Chr01K_8363876,1,9,8368280,8373438,5159,-,41624755,Pavir.1KG104000.1,Pavir.1KG104000.1.p,NA,PTHR21528,KOG2818,2.5.1.87,K11778,NA,AT1G11755.1,LEW1,Undecaprenyl pyrophosphate synthetase family protein,LOC_Os02g10400.1,NA,expressed protein,-4404,-9562,4404
Chr01K,8353876,8373876,20001,+,spliceSite,18,4615,Pavir.1KG104000,2.0341481207616168,8363876,Chr01K_8363876,1,9,8368280,8373438,5159,-,41624755,Pavir.1KG104000.1,Pavir.1KG104000.1.p,NA,PTHR21528,KOG2818,2.5.1.87,K11778,NA,AT1G11755.1,LEW1,Undecaprenyl pyrophosphate synthetase family protein,LOC_Os02g10400.1,NA,expressed protein,-4404,-9562,4404
